"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:11:44.007,192.186,-75.993,26114.212028
1 Jan 2020 00:12:14.000,193.489,-76.095,25990.645549
1 Jan 2020 00:12:44.000,194.823,-76.201,25869.522381
1 Jan 2020 00:13:14.000,196.187,-76.311,25750.970159
1 Jan 2020 00:13:44.000,197.584,-76.425,25635.085580
1 Jan 2020 00:14:14.000,199.015,-76.543,25521.964315
1 Jan 2020 00:14:44.000,200.481,-76.663,25411.700863
1 Jan 2020 00:15:14.000,201.984,-76.786,25304.388398
1 Jan 2020 00:15:44.000,203.525,-76.912,25200.118609
1 Jan 2020 00:16:14.000,205.105,-77.039,25098.981538
1 Jan 2020 00:16:44.000,206.726,-77.168,25001.065417
1 Jan 2020 00:17:14.000,208.390,-77.298,24906.456286
1 Jan 2020 00:17:44.000,210.096,-77.428,24815.238677
1 Jan 2020 00:18:14.000,211.848,-77.559,24727.494155
1 Jan 2020 00:18:44.000,213.644,-77.689,24643.302011
1 Jan 2020 00:19:14.000,215.488,-77.818,24562.738873
1 Jan 2020 00:19:44.000,217.378,-77.946,24485.878535
1 Jan 2020 00:20:14.000,219.316,-78.071,24412.791788
1 Jan 2020 00:20:44.000,221.303,-78.194,24343.546255
1 Jan 2020 00:21:14.000,223.337,-78.313,24278.206090
1 Jan 2020 00:21:44.000,225.420,-78.429,24216.832378
1 Jan 2020 00:22:14.000,227.550,-78.539,24159.482133
1 Jan 2020 00:22:44.000,229.727,-78.645,24106.208726
1 Jan 2020 00:23:14.000,231.949,-78.744,24057.061599
1 Jan 2020 00:23:44.000,234.214,-78.837,24012.086139
1 Jan 2020 00:24:14.000,236.521,-78.923,23971.323548
1 Jan 2020 00:24:44.000,238.867,-79.002,23934.810664
1 Jan 2020 00:25:14.000,241.249,-79.072,23902.580165
1 Jan 2020 00:25:44.000,243.663,-79.134,23874.660002
1 Jan 2020 00:26:14.000,246.105,-79.187,23851.073649
1 Jan 2020 00:26:44.000,248.572,-79.231,23831.839954
