"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:00:00.000,273.302,-76.282,25789.083271
1 Jan 2020 00:00:30.000,272.271,-76.120,25968.436203
1 Jan 2020 00:00:54.599,271.461,-75.996,26118.196568
1 Jan 2020 01:15:58.996,84.972,-75.988,26111.488961
1 Jan 2020 01:16:28.000,85.558,-76.149,25918.974483
1 Jan 2020 01:16:58.000,86.200,-76.331,25722.960279
1 Jan 2020 01:17:28.000,86.881,-76.526,25530.352566
1 Jan 2020 01:17:58.000,87.606,-76.735,25341.396781
1 Jan 2020 01:18:28.000,88.377,-76.958,25156.339297
1 Jan 2020 01:18:58.000,89.199,-77.195,24975.426936
1 Jan 2020 01:19:28.000,90.077,-77.444,24798.906438
1 Jan 2020 01:19:58.000,91.015,-77.707,24627.023591
1 Jan 2020 01:20:28.000,92.020,-77.982,24460.023813
1 Jan 2020 01:20:58.000,93.098,-78.268,24298.149685
1 Jan 2020 01:21:28.000,94.257,-78.566,24141.641469
1 Jan 2020 01:21:58.000,95.506,-78.874,23990.736060
1 Jan 2020 01:22:28.000,96.854,-79.192,23845.666217
1 Jan 2020 01:22:58.000,98.312,-79.517,23706.659481
1 Jan 2020 01:23:28.000,99.893,-79.850,23573.938452
1 Jan 2020 01:23:58.000,101.610,-80.189,23447.718246
1 Jan 2020 01:24:28.000,103.480,-80.531,23328.206762
1 Jan 2020 01:24:58.000,105.519,-80.875,23215.603502
1 Jan 2020 01:25:28.000,107.749,-81.220,23110.098482
1 Jan 2020 01:25:58.000,110.189,-81.562,23011.872198
1 Jan 2020 01:26:28.000,112.864,-81.898,22921.093464
1 Jan 2020 01:26:58.000,115.797,-82.227,22837.919441
1 Jan 2020 01:27:28.000,119.013,-82.543,22762.494472
1 Jan 2020 01:27:58.000,122.533,-82.843,22694.949866
1 Jan 2020 01:28:28.000,126.378,-83.122,22635.402328
1 Jan 2020 01:28:58.000,130.558,-83.377,22583.953883
1 Jan 2020 01:29:28.000,135.074,-83.601,22540.691058
1 Jan 2020 01:29:58.000,139.911,-83.790,22505.684729
1 Jan 2020 01:30:28.000,145.034,-83.940,22478.989139
1 Jan 2020 01:30:58.000,150.390,-84.045,22460.641953
1 Jan 2020 01:31:28.000,155.902,-84.103,22450.663891
1 Jan 2020 01:31:58.000,161.482,-84.113,22449.058730
1 Jan 2020 01:32:28.000,167.033,-84.074,22455.813042
1 Jan 2020 01:32:58.000,172.461,-83.987,22470.896432
1 Jan 2020 01:33:28.000,177.687,-83.855,22494.261686
1 Jan 2020 01:33:58.000,182.649,-83.682,22525.844948
1 Jan 2020 01:34:28.000,187.306,-83.473,22565.566209
1 Jan 2020 01:34:58.000,191.638,-83.232,22613.329699
1 Jan 2020 01:35:28.000,195.641,-82.965,22669.024517
1 Jan 2020 01:35:58.000,199.324,-82.676,22732.524936
1 Jan 2020 01:36:28.000,202.703,-82.370,22803.691543
1 Jan 2020 01:36:58.000,205.799,-82.051,22882.371696
1 Jan 2020 01:37:28.000,208.638,-81.723,22968.400388
1 Jan 2020 01:37:58.000,211.243,-81.389,23061.601249
1 Jan 2020 01:38:28.000,213.638,-81.051,23161.786759
1 Jan 2020 01:38:58.000,215.845,-80.713,23268.760102
1 Jan 2020 01:39:28.000,217.884,-80.376,23382.315434
1 Jan 2020 01:39:58.000,219.774,-80.043,23502.238947
1 Jan 2020 01:40:28.000,221.531,-79.714,23628.309962
1 Jan 2020 01:40:58.000,223.169,-79.392,23760.301032
1 Jan 2020 01:41:28.000,224.703,-79.078,23897.979978
1 Jan 2020 01:41:58.000,226.142,-78.773,24041.109963
1 Jan 2020 01:42:28.000,227.498,-78.477,24189.450496
1 Jan 2020 01:42:58.000,228.780,-78.191,24342.758214
1 Jan 2020 01:43:28.000,229.995,-77.917,24500.787620
1 Jan 2020 01:43:58.000,231.151,-77.654,24663.292071
1 Jan 2020 01:44:28.000,232.253,-77.403,24830.023313
1 Jan 2020 01:44:58.000,233.308,-77.164,25000.733772
1 Jan 2020 01:45:28.000,234.321,-76.939,25175.176016
1 Jan 2020 01:45:58.000,235.295,-76.726,25353.103560
1 Jan 2020 01:46:28.000,236.236,-76.526,25534.271351
1 Jan 2020 01:46:58.000,237.147,-76.339,25718.436211
1 Jan 2020 01:47:28.000,238.030,-76.166,25905.357233
1 Jan 2020 01:47:58.000,238.890,-76.006,26094.796146
1 Jan 2020 01:48:00.573,238.962,-75.993,26111.156183
1 Jan 2020 06:02:35.915,330.601,-75.985,26104.583595
1 Jan 2020 06:03:05.000,332.183,-76.086,25982.147818
1 Jan 2020 06:03:35.000,333.851,-76.194,25859.026342
1 Jan 2020 06:04:05.000,335.558,-76.305,25739.308105
1 Jan 2020 06:04:35.000,337.307,-76.419,25623.180753
1 Jan 2020 06:05:05.000,339.098,-76.536,25510.830386
1 Jan 2020 06:05:35.000,340.934,-76.654,25402.441096
1 Jan 2020 06:06:05.000,342.816,-76.774,25298.194496
1 Jan 2020 06:06:35.000,344.746,-76.894,25198.269229
1 Jan 2020 06:07:05.000,346.724,-77.013,25102.840327
1 Jan 2020 06:07:35.000,348.753,-77.132,25012.079231
1 Jan 2020 06:08:05.000,350.832,-77.249,24926.152447
1 Jan 2020 06:08:35.000,352.961,-77.363,24845.221568
1 Jan 2020 06:09:05.000,355.141,-77.473,24769.442590
1 Jan 2020 06:09:35.000,357.372,-77.579,24698.965385
1 Jan 2020 06:10:05.000,359.652,-77.680,24633.933090
