"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:57:15.504,190.527,-75.987,26114.279847
1 Jan 2020 00:57:45.000,189.531,-76.109,25967.364384
1 Jan 2020 00:58:15.000,188.486,-76.240,25820.436865
1 Jan 2020 00:58:45.000,187.408,-76.378,25676.152790
1 Jan 2020 00:59:15.000,186.293,-76.523,25534.639046
1 Jan 2020 00:59:45.000,185.141,-76.674,25396.021964
1 Jan 2020 01:00:15.000,183.948,-76.832,25260.427118
1 Jan 2020 01:00:45.000,182.713,-76.996,25127.979120
1 Jan 2020 01:01:15.000,181.433,-77.165,24998.801399
1 Jan 2020 01:01:45.000,180.105,-77.339,24873.015974
1 Jan 2020 01:02:15.000,178.726,-77.518,24750.742966
1 Jan 2020 01:02:45.000,177.293,-77.701,24632.101371
1 Jan 2020 01:03:15.000,175.804,-77.888,24517.207275
1 Jan 2020 01:03:45.000,174.255,-78.077,24406.174623
1 Jan 2020 01:04:15.000,172.643,-78.269,24299.114703
1 Jan 2020 01:04:45.000,170.964,-78.463,24196.135874
1 Jan 2020 01:05:15.000,169.215,-78.657,24097.343299
1 Jan 2020 01:05:45.000,167.394,-78.852,24002.838485
1 Jan 2020 01:06:15.000,165.495,-79.045,23912.719774
1 Jan 2020 01:06:45.000,163.517,-79.237,23827.080916
1 Jan 2020 01:07:15.000,161.456,-79.426,23746.011582
1 Jan 2020 01:07:45.000,159.309,-79.611,23669.596902
1 Jan 2020 01:08:15.000,157.075,-79.792,23597.917213
1 Jan 2020 01:08:45.000,154.752,-79.966,23531.047811
1 Jan 2020 01:09:15.000,152.338,-80.134,23469.058566
1 Jan 2020 01:09:45.000,149.834,-80.292,23412.014287
1 Jan 2020 01:10:15.000,147.241,-80.442,23359.973613
1 Jan 2020 01:10:45.000,144.561,-80.581,23312.989421
1 Jan 2020 01:11:15.000,141.796,-80.707,23271.108496
1 Jan 2020 01:11:45.000,138.953,-80.821,23234.371370
1 Jan 2020 01:12:15.000,136.038,-80.921,23202.812106
1 Jan 2020 01:12:45.000,133.058,-81.006,23176.458480
1 Jan 2020 01:13:15.000,130.022,-81.075,23155.331418
1 Jan 2020 01:13:45.000,126.942,-81.127,23139.445241
1 Jan 2020 01:14:15.000,123.830,-81.163,23128.807537
1 Jan 2020 01:14:45.000,120.698,-81.181,23123.419131
1 Jan 2020 01:15:15.000,117.558,-81.181,23123.274076
1 Jan 2020 01:15:45.000,114.426,-81.164,23128.359727
1 Jan 2020 01:16:15.000,111.313,-81.130,23138.656702
1 Jan 2020 01:16:45.000,108.232,-81.079,23154.139023
1 Jan 2020 01:17:15.000,105.194,-81.012,23174.774197
1 Jan 2020 01:17:45.000,102.211,-80.929,23200.523332
1 Jan 2020 01:18:15.000,99.290,-80.832,23231.341333
1 Jan 2020 01:18:45.000,96.440,-80.721,23267.176869
1 Jan 2020 01:19:15.000,93.667,-80.598,23307.972835
1 Jan 2020 01:19:45.000,90.974,-80.462,23353.666374
1 Jan 2020 01:20:15.000,88.365,-80.317,23404.189139
1 Jan 2020 01:20:45.000,85.842,-80.163,23459.467519
1 Jan 2020 01:21:15.000,83.406,-80.000,23519.422889
1 Jan 2020 01:21:45.000,81.055,-79.831,23583.971986
1 Jan 2020 01:22:15.000,78.790,-79.656,23653.026678
1 Jan 2020 01:22:45.000,76.607,-79.476,23726.494968
1 Jan 2020 01:23:15.000,74.505,-79.293,23804.280793
1 Jan 2020 01:23:45.000,72.481,-79.107,23886.284418
1 Jan 2020 01:24:15.000,70.533,-78.920,23972.402723
1 Jan 2020 01:24:45.000,68.655,-78.732,24062.529483
1 Jan 2020 01:25:15.000,66.846,-78.543,24156.555647
1 Jan 2020 01:25:45.000,65.102,-78.356,24254.369816
1 Jan 2020 01:26:15.000,63.419,-78.170,24355.857751
1 Jan 2020 01:26:45.000,61.795,-77.987,24460.903774
1 Jan 2020 01:27:15.000,60.225,-77.806,24569.390284
1 Jan 2020 01:27:45.000,58.707,-77.628,24681.198200
1 Jan 2020 01:28:15.000,57.238,-77.455,24796.207208
1 Jan 2020 01:28:45.000,55.814,-77.285,24914.295996
1 Jan 2020 01:29:15.000,54.433,-77.121,25035.342489
1 Jan 2020 01:29:45.000,53.093,-76.961,25159.224064
1 Jan 2020 01:30:15.000,51.790,-76.807,25285.817759
1 Jan 2020 01:30:45.000,50.522,-76.658,25415.000473
1 Jan 2020 01:31:15.000,49.287,-76.515,25546.649404
1 Jan 2020 01:31:45.000,48.084,-76.379,25680.641224
1 Jan 2020 01:32:15.000,46.909,-76.248,25816.853738
1 Jan 2020 01:32:45.000,45.761,-76.124,25955.165051
1 Jan 2020 01:33:15.000,44.638,-76.007,26095.453955
1 Jan 2020 01:33:18.925,44.493,-75.992,26113.947625
1 Jan 2020 03:09:36.454,143.430,-75.986,26106.738603
1 Jan 2020 03:10:06.000,142.134,-76.085,25987.103337
1 Jan 2020 03:10:36.000,140.792,-76.189,25867.754763
1 Jan 2020 03:11:06.000,139.422,-76.298,25750.646078
1 Jan 2020 03:11:36.000,138.023,-76.411,25635.875992
1 Jan 2020 03:12:06.000,136.592,-76.527,25523.542975
1 Jan 2020 03:12:36.000,135.130,-76.646,25413.745112
1 Jan 2020 03:13:06.000,133.633,-76.769,25306.579971
1 Jan 2020 03:13:36.000,132.101,-76.894,25202.144450
1 Jan 2020 03:14:06.000,130.533,-77.022,25100.534622
1 Jan 2020 03:14:36.000,128.926,-77.152,25001.845577
1 Jan 2020 03:15:06.000,127.279,-77.283,24906.171258
1 Jan 2020 03:15:36.000,125.591,-77.415,24813.604094
1 Jan 2020 03:16:06.000,123.860,-77.548,24724.235607
1 Jan 2020 03:16:36.000,122.085,-77.681,24638.155054
1 Jan 2020 03:17:06.000,120.264,-77.814,24555.450038
1 Jan 2020 03:17:36.000,118.397,-77.946,24476.206120
1 Jan 2020 03:18:06.000,116.483,-78.077,24400.506638
