"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:48:54.107,295.587,-75.982,26104.044898
1 Jan 2020 00:49:24.000,294.738,-76.150,25904.837994
1 Jan 2020 00:49:54.000,293.841,-76.332,25708.589541
1 Jan 2020 00:50:24.000,292.895,-76.527,25516.289717
1 Jan 2020 00:50:54.000,291.895,-76.736,25328.209669
1 Jan 2020 00:51:24.000,290.836,-76.957,25144.620774
1 Jan 2020 00:51:54.000,289.713,-77.191,24965.793998
1 Jan 2020 00:52:24.000,288.522,-77.437,24791.998939
1 Jan 2020 00:52:54.000,287.254,-77.694,24623.504194
1 Jan 2020 00:53:24.000,285.903,-77.961,24460.574901
1 Jan 2020 00:53:54.000,284.461,-78.238,24303.473027
1 Jan 2020 00:54:24.000,282.919,-78.523,24152.456213
1 Jan 2020 00:54:54.000,281.269,-78.816,24007.776609
1 Jan 2020 00:55:24.000,279.499,-79.114,23869.680897
1 Jan 2020 00:55:54.000,277.598,-79.416,23738.407834
1 Jan 2020 00:56:24.000,275.555,-79.720,23614.188245
1 Jan 2020 00:56:54.000,273.356,-80.025,23497.243744
1 Jan 2020 00:57:24.000,270.988,-80.328,23387.785500
1 Jan 2020 00:57:54.000,268.436,-80.626,23286.014097
1 Jan 2020 00:58:24.000,265.689,-80.918,23192.117179
1 Jan 2020 00:58:54.000,262.733,-81.199,23106.269389
1 Jan 2020 00:59:24.000,259.558,-81.466,23028.631045
1 Jan 2020 00:59:54.000,256.157,-81.717,22959.347827
1 Jan 2020 01:00:24.000,252.527,-81.947,22898.549058
1 Jan 2020 01:00:54.000,248.672,-82.153,22846.347543
1 Jan 2020 01:01:24.000,244.602,-82.330,22802.838649
1 Jan 2020 01:01:54.000,240.339,-82.476,22768.100081
1 Jan 2020 01:02:24.000,235.914,-82.588,22742.190824
1 Jan 2020 01:02:54.000,231.365,-82.663,22725.151161
1 Jan 2020 01:03:24.000,226.741,-82.699,22717.002277
1 Jan 2020 01:03:54.000,222.093,-82.696,22717.746238
1 Jan 2020 01:04:24.000,217.477,-82.653,22727.365755
1 Jan 2020 01:04:54.000,212.943,-82.573,22745.824439
1 Jan 2020 01:05:24.000,208.537,-82.456,22773.067009
1 Jan 2020 01:05:54.000,204.298,-82.305,22809.019491
1 Jan 2020 01:06:24.000,200.251,-82.124,22853.589844
1 Jan 2020 01:06:54.000,196.417,-81.916,22906.668406
1 Jan 2020 01:07:24.000,192.803,-81.685,22968.128657
1 Jan 2020 01:07:54.000,189.412,-81.435,23037.827595
1 Jan 2020 01:08:24.000,186.239,-81.168,23115.607070
1 Jan 2020 01:08:54.000,183.277,-80.890,23201.294329
1 Jan 2020 01:09:24.000,180.514,-80.601,23294.703171
1 Jan 2020 01:09:54.000,177.938,-80.307,23395.634388
1 Jan 2020 01:10:24.000,175.534,-80.009,23503.877561
1 Jan 2020 01:10:54.000,173.290,-79.709,23619.211582
1 Jan 2020 01:11:24.000,171.191,-79.410,23741.405812
1 Jan 2020 01:11:54.000,169.226,-79.114,23870.221340
1 Jan 2020 01:12:24.000,167.381,-78.822,24005.411172
1 Jan 2020 01:12:54.000,165.646,-78.536,24146.722479
1 Jan 2020 01:13:24.000,164.011,-78.257,24293.896766
1 Jan 2020 01:13:54.000,162.466,-77.987,24446.671024
1 Jan 2020 01:14:24.000,161.003,-77.726,24604.778642
1 Jan 2020 01:14:54.000,159.614,-77.474,24767.950534
1 Jan 2020 01:15:24.000,158.292,-77.234,24935.914941
1 Jan 2020 01:15:54.000,157.031,-77.005,25108.399718
