"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:16:24.390,286.387,-75.071,28598.810076
1 Jan 2020 00:16:54.000,286.743,-75.077,28383.691431
1 Jan 2020 00:17:24.000,287.099,-75.096,28165.660622
1 Jan 2020 00:17:54.000,287.450,-75.128,27947.749616
1 Jan 2020 00:18:24.000,287.797,-75.173,27730.161837
1 Jan 2020 00:18:54.000,288.141,-75.233,27513.105511
1 Jan 2020 00:19:24.000,288.481,-75.306,27296.793630
1 Jan 2020 00:19:54.000,288.819,-75.393,27081.443902
1 Jan 2020 00:20:24.000,289.155,-75.496,26867.278679
1 Jan 2020 00:20:54.000,289.490,-75.613,26654.524865
1 Jan 2020 00:21:24.000,289.825,-75.745,26443.413793
1 Jan 2020 00:21:54.000,290.160,-75.893,26234.181087
1 Jan 2020 00:22:24.000,290.497,-76.057,26027.066483
1 Jan 2020 00:22:54.000,290.836,-76.236,25822.313624
1 Jan 2020 00:23:24.000,291.178,-76.432,25620.169819
1 Jan 2020 00:23:54.000,291.524,-76.644,25420.885763
1 Jan 2020 00:24:24.000,291.876,-76.872,25224.715224
1 Jan 2020 00:24:54.000,292.235,-77.117,25031.914359
1 Jan 2020 00:25:24.000,292.602,-77.378,24842.742588
1 Jan 2020 00:25:54.000,292.979,-77.656,24657.460221
1 Jan 2020 00:26:24.000,293.369,-77.951,24476.329243
1 Jan 2020 00:26:54.000,293.773,-78.262,24299.612442
1 Jan 2020 00:27:24.000,294.193,-78.590,24127.572806
1 Jan 2020 00:27:54.000,294.634,-78.934,23960.472876
1 Jan 2020 00:28:24.000,295.099,-79.294,23798.573749
1 Jan 2020 00:28:54.000,295.592,-79.670,23642.135485
1 Jan 2020 00:29:24.000,296.118,-80.062,23491.414554
1 Jan 2020 00:29:54.000,296.684,-80.469,23346.664163
1 Jan 2020 00:30:24.000,297.297,-80.891,23208.133068
1 Jan 2020 00:30:54.000,297.967,-81.327,23076.064428
1 Jan 2020 00:31:24.000,298.705,-81.776,22950.695717
1 Jan 2020 00:31:54.000,299.527,-82.238,22832.256409
