"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:34:23.322,309.961,-75.064,28592.617158
1 Jan 2020 00:34:53.000,308.692,-75.067,28428.900401
1 Jan 2020 00:35:23.000,307.386,-75.078,28265.417728
1 Jan 2020 00:35:53.000,306.056,-75.096,28104.160267
1 Jan 2020 00:36:23.000,304.700,-75.120,27945.331521
1 Jan 2020 00:36:53.000,303.317,-75.151,27789.135123
1 Jan 2020 00:37:23.000,301.905,-75.188,27635.774489
1 Jan 2020 00:37:53.000,300.463,-75.232,27485.452443
1 Jan 2020 00:38:23.000,298.989,-75.281,27338.370833
1 Jan 2020 00:38:53.000,297.483,-75.335,27194.730107
1 Jan 2020 00:39:23.000,295.941,-75.395,27054.728885
1 Jan 2020 00:39:53.000,294.365,-75.459,26918.563279
1 Jan 2020 00:40:23.000,292.751,-75.527,26786.427313
1 Jan 2020 00:40:53.000,291.100,-75.599,26658.511080
1 Jan 2020 00:41:23.000,289.409,-75.674,26535.001145
1 Jan 2020 00:41:53.000,287.679,-75.751,26416.079792
1 Jan 2020 00:42:23.000,285.908,-75.831,26301.924494
1 Jan 2020 00:42:53.000,284.096,-75.912,26192.707375
1 Jan 2020 00:43:23.000,282.242,-75.993,26088.594478
1 Jan 2020 00:43:53.000,280.347,-76.074,25989.745963
1 Jan 2020 00:44:23.000,278.410,-76.155,25896.314435
1 Jan 2020 00:44:53.000,276.432,-76.235,25808.445165
1 Jan 2020 00:45:23.000,274.413,-76.312,25726.275370
1 Jan 2020 00:45:53.000,272.354,-76.387,25649.933694
1 Jan 2020 00:46:23.000,270.258,-76.458,25579.539583
1 Jan 2020 00:46:53.000,268.125,-76.526,25515.203349
1 Jan 2020 00:47:23.000,265.957,-76.588,25457.024901
1 Jan 2020 00:47:53.000,263.757,-76.645,25405.093888
1 Jan 2020 00:48:23.000,261.528,-76.697,25359.489177
1 Jan 2020 00:48:53.000,259.273,-76.742,25320.278443
1 Jan 2020 00:49:23.000,256.995,-76.780,25287.518172
1 Jan 2020 00:49:53.000,254.698,-76.811,25261.252942
1 Jan 2020 00:50:23.000,252.386,-76.835,25241.515546
1 Jan 2020 00:50:53.000,250.062,-76.851,25228.326758
1 Jan 2020 00:51:23.000,247.732,-76.859,25221.695209
1 Jan 2020 00:51:53.000,245.399,-76.859,25221.617454
1 Jan 2020 00:52:23.000,243.068,-76.851,25228.077806
1 Jan 2020 00:52:53.000,240.743,-76.835,25241.048531
1 Jan 2020 00:53:23.000,238.429,-76.812,25260.489932
1 Jan 2020 00:53:53.000,236.128,-76.781,25286.350551
1 Jan 2020 00:54:23.000,233.846,-76.744,25318.567293
1 Jan 2020 00:54:53.000,231.585,-76.699,25357.065831
1 Jan 2020 00:55:23.000,229.350,-76.649,25401.760846
1 Jan 2020 00:55:53.000,227.141,-76.593,25452.556408
1 Jan 2020 00:56:23.000,224.963,-76.531,25509.346439
1 Jan 2020 00:56:53.000,222.818,-76.466,25572.014881
1 Jan 2020 00:57:23.000,220.706,-76.396,25640.436554
1 Jan 2020 00:57:53.000,218.631,-76.323,25714.477395
1 Jan 2020 00:58:23.000,216.592,-76.247,25793.995028
1 Jan 2020 00:58:53.000,214.590,-76.170,25878.839302
1 Jan 2020 00:59:23.000,212.626,-76.091,25968.852955
1 Jan 2020 00:59:53.000,210.701,-76.012,26063.871676
1 Jan 2020 01:00:23.000,208.813,-75.933,26163.725393
1 Jan 2020 01:00:53.000,206.964,-75.854,26268.238351
1 Jan 2020 01:01:23.000,205.151,-75.777,26377.229787
1 Jan 2020 01:01:53.000,203.375,-75.701,26490.514482
1 Jan 2020 01:02:23.000,201.635,-75.628,26607.903298
1 Jan 2020 01:02:53.000,199.929,-75.557,26729.203708
1 Jan 2020 01:03:23.000,198.257,-75.490,26854.220496
1 Jan 2020 01:03:53.000,196.617,-75.427,26982.755519
1 Jan 2020 01:04:23.000,195.008,-75.367,27114.609280
1 Jan 2020 01:04:53.000,193.429,-75.313,27249.580665
1 Jan 2020 01:05:23.000,191.878,-75.262,27387.467557
1 Jan 2020 01:05:53.000,190.353,-75.217,27528.067258
1 Jan 2020 01:06:23.000,188.855,-75.178,27671.176880
1 Jan 2020 01:06:53.000,187.379,-75.144,27816.593717
1 Jan 2020 01:07:23.000,185.927,-75.115,27964.115591
1 Jan 2020 01:07:53.000,184.495,-75.093,28113.541183
1 Jan 2020 01:08:23.000,183.083,-75.077,28264.670331
1 Jan 2020 01:08:53.000,181.688,-75.067,28417.304315
1 Jan 2020 01:09:23.000,180.310,-75.063,28571.246112
1 Jan 2020 01:09:27.166,180.120,-75.063,28592.716498
1 Jan 2020 02:07:28.784,352.612,-75.069,28595.254025
1 Jan 2020 02:07:58.000,351.239,-75.072,28450.205002
1 Jan 2020 02:08:28.000,349.812,-75.081,28302.734954
1 Jan 2020 02:08:58.000,348.366,-75.095,28156.950633
1 Jan 2020 02:09:28.000,346.901,-75.114,28013.047521
1 Jan 2020 02:09:58.000,345.415,-75.140,27871.222012
1 Jan 2020 02:10:28.000,343.906,-75.170,27731.671112
1 Jan 2020 02:10:58.000,342.374,-75.206,27594.592116
1 Jan 2020 02:11:28.000,340.817,-75.246,27460.182266
1 Jan 2020 02:11:58.000,339.233,-75.291,27328.638388
1 Jan 2020 02:12:28.000,337.622,-75.340,27200.156505
1 Jan 2020 02:12:58.000,335.982,-75.392,27074.931435
1 Jan 2020 02:13:28.000,334.313,-75.449,26953.156365
1 Jan 2020 02:13:58.000,332.612,-75.508,26835.022235
1 Jan 2020 02:14:28.000,330.880,-75.570,26720.717974
1 Jan 2020 02:14:58.000,329.115,-75.634,26610.428972
1 Jan 2020 02:15:28.000,327.318,-75.700,26504.337292
1 Jan 2020 02:15:58.000,325.486,-75.768,26402.620993
1 Jan 2020 02:16:28.000,323.620,-75.836,26305.453615
1 Jan 2020 02:16:58.000,321.721,-75.904,26213.003659
1 Jan 2020 02:17:28.000,319.787,-75.971,26125.433947
1 Jan 2020 02:17:58.000,317.819,-76.038,26042.901565
1 Jan 2020 02:18:28.000,315.818,-76.103,25965.556626
1 Jan 2020 02:18:58.000,313.784,-76.165,25893.542235
1 Jan 2020 02:19:28.000,311.719,-76.225,25826.993860
1 Jan 2020 02:19:58.000,309.624,-76.282,25766.038836
1 Jan 2020 02:20:28.000,307.501,-76.335,25710.795825
1 Jan 2020 02:20:58.000,305.351,-76.383,25661.374638
1 Jan 2020 02:21:28.000,303.177,-76.427,25617.875374
1 Jan 2020 02:21:58.000,300.981,-76.465,25580.388318
1 Jan 2020 02:22:28.000,298.767,-76.498,25548.993502
1 Jan 2020 02:22:58.000,296.537,-76.524,25523.760353
1 Jan 2020 02:23:28.000,294.295,-76.544,25504.747489
1 Jan 2020 02:23:58.000,292.043,-76.558,25492.002337
1 Jan 2020 02:24:28.000,289.787,-76.565,25485.561031
1 Jan 2020 02:24:58.000,287.529,-76.565,25485.448234
1 Jan 2020 02:25:28.000,285.273,-76.558,25491.677061
1 Jan 2020 02:25:58.000,283.022,-76.544,25504.248923
1 Jan 2020 02:26:28.000,280.781,-76.524,25523.153663
1 Jan 2020 02:26:58.000,278.553,-76.497,25548.369523
1 Jan 2020 02:27:28.000,276.342,-76.464,25579.863256
1 Jan 2020 02:27:58.000,274.150,-76.426,25617.590350
1 Jan 2020 02:28:28.000,271.980,-76.382,25661.494933
1 Jan 2020 02:28:58.000,269.836,-76.332,25711.510430
1 Jan 2020 02:29:28.000,267.720,-76.279,25767.559574
1 Jan 2020 02:29:58.000,265.634,-76.221,25829.554797
1 Jan 2020 02:30:28.000,263.579,-76.159,25897.398584
1 Jan 2020 02:30:58.000,261.558,-76.095,25970.984006
1 Jan 2020 02:31:28.000,259.572,-76.029,26050.194587
1 Jan 2020 02:31:58.000,257.621,-75.961,26134.905568
